PLAYER_ID,PLAYER_NAME,GP,W,L,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_FOULS_PCT,ELBOW_TOUCH_PTS_PCT
1629614,Andrew Nembhard,75,32,43,49.3,0.4,0.1,0.1,0.636,0.0,0.0,0.0,0.2,0.2,0.0,0.176,0.0,0.097,0.0,0.548,0.0,0.452
1629014,Anfernee Simons,62,27,35,67.4,0.3,0.1,0.2,0.643,0.0,0.0,0.0,0.3,0.1,0.0,0.25,0.0,0.1,0.0,0.2,0.0,0.95
1630162,Anthony Edwards,78,39,39,71.4,0.6,0.2,0.3,0.783,0.0,0.1,0.75,0.5,0.2,0.0,0.25,0.1,0.116,0.0,0.279,0.047,0.953
1630559,Austin Reaves,64,35,29,41.9,0.5,0.1,0.2,0.5,0.1,0.1,0.8,0.2,0.3,0.1,0.25,0.0,0.033,0.0,0.533,0.1,0.4
203085,Austin Rivers,52,25,27,22.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0
1630245,Ayo Dosunmu,79,39,40,42.7,0.2,0.1,0.1,0.857,0.0,0.0,1.0,0.2,0.1,0.0,0.0,0.0,0.125,0.0,0.375,0.063,0.875
1627732,Ben Simmons,42,24,18,61.4,2.3,0.4,0.7,0.516,0.0,0.1,0.25,0.8,1.4,0.3,0.211,0.0,0.021,0.0,0.594,0.021,0.344
1631097,Bennedict Mathurin,78,33,45,42.0,1.1,0.3,0.5,0.622,0.3,0.3,0.808,0.9,0.4,0.0,0.107,0.0,0.036,0.2,0.333,0.155,0.869
1631104,Blake Wesley,34,8,26,36.2,0.3,0.0,0.1,0.5,0.1,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.111,0.1,0.444,0.222,0.444
203992,Bogdan Bogdanovic,54,27,27,40.5,0.6,0.1,0.3,0.571,0.0,0.0,0.0,0.3,0.3,0.1,0.25,0.0,0.0,0.0,0.516,0.0,0.516
1630538,Bones Hyland,56,36,20,45.7,0.2,0.1,0.1,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.091,0.0,0.455,0.0,0.727
203078,Bradley Beal,50,24,26,67.9,1.9,0.5,1.0,0.5,0.2,0.2,1.0,1.2,0.7,0.1,0.171,0.1,0.064,0.1,0.372,0.043,0.638
1630527,Brandon Boston Jr.,22,9,13,19.5,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1628971,Bruce Brown,80,53,27,51.6,0.8,0.4,0.5,0.7,0.0,0.1,0.5,0.8,0.3,0.1,0.238,0.0,0.045,0.0,0.318,0.03,0.909
1631121,Bryce McGowens,46,16,30,19.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.4
1627854,Bryn Forbes,25,9,16,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1627741,Buddy Hield,80,35,45,58.7,0.4,0.1,0.2,0.833,0.1,0.1,1.0,0.4,0.2,0.0,0.111,0.0,0.086,0.0,0.514,0.029,0.8
203468,CJ McCollum,75,38,37,75.1,0.8,0.2,0.4,0.536,0.0,0.0,1.0,0.5,0.4,0.1,0.148,0.1,0.067,0.0,0.45,0.017,0.6
1630595,Cade Cunningham,12,3,9,78.3,0.3,0.2,0.3,0.667,0.0,0.0,0.0,0.3,0.1,0.1,1.0,0.0,0.0,0.0,0.25,0.0,1.0
1631216,Caleb Houstan,51,20,31,13.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.333,0.0,0.167,0.0,0.5,0.0,0.0
1629629,Cam Reddish,40,14,26,28.5,0.6,0.2,0.3,0.615,0.1,0.1,1.0,0.5,0.2,0.1,0.286,0.1,0.087,0.0,0.304,0.043,0.783
1630560,Cam Thomas,57,30,27,28.9,0.4,0.1,0.2,0.583,0.1,0.1,1.0,0.4,0.1,0.0,0.4,0.0,0.05,0.0,0.25,0.05,1.0
1626166,Cameron Payne,48,27,21,49.6,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.667
1627747,Caris LeVert,74,45,29,47.1,0.6,0.1,0.3,0.421,0.1,0.1,0.75,0.3,0.3,0.0,0.105,0.0,0.023,0.1,0.432,0.091,0.5
1630637,Carlik Jones,6,3,3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630537,Chris Duarte,46,19,27,29.1,0.3,0.1,0.2,0.429,0.1,0.1,1.0,0.2,0.0,0.0,0.0,0.0,0.083,0.0,0.167,0.167,0.833
101108,Chris Paul,59,33,26,74.5,0.3,0.0,0.1,0.25,0.1,0.1,0.6,0.1,0.2,0.0,0.111,0.0,0.063,0.0,0.563,0.063,0.188
1631128,Christian Braun,76,49,27,18.3,0.4,0.1,0.1,0.778,0.1,0.1,0.625,0.3,0.2,0.0,0.214,0.0,0.036,0.1,0.5,0.143,0.679
1629632,Coby White,73,36,37,38.4,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.667
1630175,Cole Anthony,60,28,32,52.9,0.4,0.1,0.1,0.833,0.1,0.1,0.875,0.3,0.2,0.0,0.071,0.0,0.04,0.1,0.56,0.16,0.68
1629012,Collin Sexton,48,24,24,45.9,0.4,0.0,0.1,0.4,0.1,0.1,1.0,0.2,0.2,0.1,0.375,0.0,0.053,0.1,0.421,0.158,0.526
202709,Cory Joseph,62,12,50,40.5,0.2,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.2
1626156,D'Angelo Russell,71,39,32,79.2,0.5,0.2,0.3,0.7,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.054,0.0,0.378,0.0,0.838
1630227,Daishen Nix,57,15,42,36.0,0.1,0.1,0.1,0.75,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.167,0.0,0.167,0.0,1.0
203081,Damian Lillard,58,27,31,88.1,0.4,0.1,0.1,0.714,0.1,0.1,1.0,0.3,0.2,0.0,0.091,0.1,0.167,0.0,0.458,0.042,0.625
1627814,Damion Lee,74,40,34,28.6,0.3,0.1,0.1,0.75,0.0,0.0,0.0,0.2,0.2,0.0,0.077,0.0,0.087,0.0,0.565,0.0,0.522
201980,Danny Green,11,6,5,18.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1627863,Danuel House Jr.,56,38,18,16.7,0.1,0.1,0.1,0.75,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.167,0.0,0.167,0.0,1.167
1629636,Darius Garland,69,40,29,76.7,0.6,0.2,0.2,0.706,0.1,0.1,1.0,0.4,0.2,0.1,0.25,0.0,0.026,0.0,0.421,0.053,0.737
1630561,David Duke Jr.,23,10,13,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1630558,Davion Mitchell,80,47,33,35.1,0.1,0.0,0.1,0.4,0.0,0.0,1.0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.455,0.091,0.545
1628432,Davon Reed,43,29,14,14.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.333,0.0,0.4,0.0,0.6,0.0,0.0
1628368,De'Aaron Fox,73,44,29,78.2,0.3,0.1,0.2,0.636,0.0,0.0,0.0,0.2,0.1,0.0,0.111,0.0,0.13,0.0,0.391,0.0,0.609
1629631,De'Andre Hunter,67,35,32,38.0,0.9,0.3,0.6,0.575,0.1,0.1,0.875,0.8,0.2,0.0,0.167,0.0,0.05,0.1,0.2,0.067,0.883
1629001,De'Anthony Melton,77,50,27,47.6,0.6,0.1,0.2,0.692,0.0,0.1,0.75,0.3,0.4,0.1,0.207,0.0,0.0,0.0,0.659,0.045,0.5
201942,DeMar DeRozan,73,36,37,59.4,1.6,0.5,0.9,0.516,0.2,0.2,0.889,1.2,0.5,0.1,0.2,0.0,0.017,0.1,0.339,0.059,0.737
1627749,Dejounte Murray,74,38,36,72.6,0.5,0.1,0.3,0.35,0.0,0.0,0.0,0.2,0.2,0.1,0.267,0.0,0.053,0.0,0.395,0.0,0.368
1626153,Delon Wright,50,26,24,47.5,0.3,0.1,0.1,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.182,0.0,0.059,0.0,0.647,0.0,0.588
203471,Dennis Schroder,67,37,30,54.8,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.071,0.0,0.429,0.071,0.429
1628372,Dennis Smith Jr.,54,19,35,53.9,0.3,0.1,0.2,0.667,0.0,0.0,0.0,0.2,0.1,0.0,0.143,0.0,0.111,0.0,0.389,0.0,0.722
1629126,Deonte Burton,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631220,Dereon Seabron,5,2,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201565,Derrick Rose,27,12,15,26.9,0.2,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.667
1628401,Derrick White,82,57,25,47.6,0.5,0.1,0.2,0.5,0.1,0.1,1.0,0.3,0.3,0.1,0.435,0.0,0.044,0.0,0.511,0.067,0.533
1630217,Desmond Bane,58,38,20,63.8,0.8,0.3,0.5,0.69,0.1,0.1,0.875,0.8,0.2,0.1,0.3,0.0,0.044,0.1,0.222,0.067,1.067
1626164,Devin Booker,53,34,19,64.1,1.0,0.3,0.5,0.621,0.1,0.1,1.0,0.8,0.4,0.2,0.421,0.1,0.073,0.1,0.345,0.055,0.818
1630170,Devin Vassell,38,12,26,53.2,0.5,0.2,0.4,0.6,0.1,0.1,1.0,0.6,0.1,0.0,0.0,0.0,0.0,0.1,0.15,0.1,1.15
1629653,Devon Dotson,6,1,5,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.333,0.0,0.0,0.0,1.0,0.0,0.0
1628984,Devonte' Graham,73,31,42,34.9,0.2,0.0,0.0,1.0,0.0,0.0,0.667,0.1,0.1,0.1,0.5,0.0,0.077,0.0,0.615,0.077,0.462
1628415,Dillon Brooks,73,46,27,41.2,0.4,0.2,0.2,0.611,0.0,0.0,1.0,0.3,0.1,0.0,0.286,0.0,0.097,0.0,0.226,0.0,0.774
1628378,Donovan Mitchell,68,44,24,67.7,0.8,0.3,0.4,0.679,0.1,0.1,1.0,0.7,0.3,0.0,0.13,0.0,0.035,0.0,0.404,0.053,0.86
1631495,Donovan Williams,2,1,1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628978,Donte DiVincenzo,71,41,30,48.3,0.7,0.1,0.1,0.7,0.0,0.0,1.0,0.3,0.5,0.1,0.152,0.0,0.043,0.0,0.702,0.021,0.383
1630696,Dru Smith,15,7,8,18.7,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.333,0.0,1.333
1630613,Duane Washington Jr.,31,17,14,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1629685,Dylan Windler,3,3,0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630700,Dyson Daniels,59,33,26,29.1,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.1,0.571,0.0,0.0,0.0,0.7,0.0,0.4
1628410,Edmond Sumner,53,33,20,23.4,0.3,0.1,0.1,0.8,0.0,0.0,1.0,0.2,0.1,0.0,0.0,0.0,0.143,0.0,0.357,0.071,0.714
201569,Eric Gordon,69,25,44,38.6,0.2,0.1,0.1,0.556,0.0,0.0,0.0,0.1,0.1,0.0,0.143,0.0,0.0,0.0,0.438,0.0,0.625
203095,Evan Fournier,27,15,12,22.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.333,0.0,0.0,0.0,1.0,0.0,0.0
1630267,Facundo Campazzo,8,2,6,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628402,Frank Jackson,1,0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628373,Frank Ntilikina,47,20,27,17.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.333,0.0,0.0,0.0,0.75,0.0,0.5
1627832,Fred VanVleet,69,34,35,84.6,0.2,0.0,0.0,1.0,0.1,0.1,1.0,0.1,0.1,0.0,0.0,0.0,0.25,0.0,0.333,0.167,0.667
1627788,Furkan Korkmaz,37,24,13,14.2,0.2,0.1,0.1,0.6,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,1.143
1629216,Gabe Vincent,68,37,31,43.1,0.2,0.0,0.1,0.75,0.0,0.0,0.0,0.1,0.1,0.0,0.167,0.0,0.167,0.0,0.5,0.0,0.5
1628221,Gabe York,3,1,2,20.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
202066,Garrett Temple,25,16,9,8.3,0.1,0.0,0.1,0.333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667
1629726,Garrison Mathews,54,16,38,13.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
203914,Gary Harris,48,22,26,21.5,0.1,0.0,0.1,0.667,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2
1627780,Gary Payton II,22,13,9,23.1,0.6,0.0,0.2,0.25,0.0,0.0,0.0,0.1,0.4,0.1,0.25,0.1,0.143,0.0,0.571,0.0,0.143
1629018,Gary Trent Jr.,66,31,35,38.6,0.4,0.2,0.2,0.688,0.1,0.1,1.0,0.4,0.1,0.0,0.2,0.0,0.08,0.0,0.2,0.08,1.08
201588,George Hill,46,27,19,31.7,0.3,0.1,0.1,1.0,0.0,0.0,0.5,0.2,0.2,0.0,0.286,0.0,0.077,0.0,0.538,0.077,0.538
201609,Goran Dragic,57,26,31,33.2,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.111,0.0,0.222,0.0,0.667
1628960,Grayson Allen,72,53,19,35.0,0.3,0.1,0.1,0.75,0.0,0.0,0.0,0.2,0.2,0.0,0.231,0.0,0.045,0.0,0.591,0.0,0.545
1628977,Hamidou Diallo,55,12,43,27.8,1.1,0.5,0.8,0.714,0.1,0.2,0.8,1.3,0.1,0.0,0.25,0.1,0.083,0.1,0.133,0.083,1.15
1630193,Immanuel Quickley,81,47,34,52.0,0.3,0.0,0.1,0.667,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.045,0.0,0.682,0.0,0.409
1630171,Isaac Okoro,76,48,28,19.8,0.4,0.1,0.1,0.6,0.0,0.0,1.0,0.2,0.2,0.1,0.357,0.0,0.071,0.0,0.5,0.036,0.5
1630198,Isaiah Joe,73,36,37,25.2,0.4,0.1,0.1,0.6,0.0,0.1,0.75,0.2,0.2,0.0,0.071,0.0,0.0,0.0,0.483,0.069,0.517
202397,Ish Smith,43,25,18,21.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.333,0.0,0.4,0.0,0.6,0.0,0.0
1631120,JD Davison,12,11,1,9.6,0.1,0.1,0.1,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1629630,Ja Morant,61,40,21,77.0,0.5,0.1,0.2,0.5,0.0,0.1,0.6,0.3,0.2,0.0,0.273,0.0,0.034,0.0,0.379,0.069,0.621
1631367,Jacob Gilyard,1,0,1,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630702,Jaden Hardy,48,20,28,25.3,0.3,0.1,0.1,0.6,0.0,0.0,0.0,0.1,0.1,0.0,0.25,0.0,0.083,0.0,0.333,0.0,0.5
1631093,Jaden Ivey,73,16,57,58.3,0.8,0.2,0.3,0.7,0.1,0.1,0.875,0.5,0.3,0.2,0.48,0.1,0.086,0.0,0.431,0.052,0.621
1630531,Jaden Springer,16,13,3,5.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.5,0.0,0.0
1628973,Jalen Brunson,68,40,28,84.3,0.2,0.0,0.1,0.5,0.0,0.0,0.5,0.1,0.1,0.0,0.125,0.0,0.0,0.0,0.615,0.0,0.385
1630224,Jalen Green,76,20,56,65.9,0.4,0.1,0.2,0.417,0.1,0.1,0.8,0.2,0.1,0.0,0.167,0.0,0.034,0.1,0.207,0.207,0.621
1630591,Jalen Suggs,53,20,33,43.1,0.3,0.1,0.2,0.333,0.1,0.1,0.75,0.2,0.1,0.0,0.25,0.0,0.0,0.0,0.267,0.133,0.6
1631114,Jalen Williams,75,36,39,46.5,0.8,0.4,0.5,0.75,0.0,0.1,0.75,0.8,0.2,0.1,0.235,0.1,0.065,0.0,0.274,0.032,0.968
1627750,Jamal Murray,65,43,22,71.4,1.1,0.3,0.5,0.594,0.1,0.1,1.0,0.8,0.4,0.1,0.24,0.1,0.087,0.1,0.362,0.058,0.71
1631123,Jamaree Bouyea,5,2,3,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630547,James Bouknight,34,9,25,22.4,0.1,0.1,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,1.667
201935,James Harden,58,39,19,93.5,0.3,0.1,0.1,0.8,0.0,0.0,0.0,0.2,0.2,0.1,0.417,0.1,0.15,0.0,0.6,0.0,0.45
1630215,Jared Butler,6,3,3,25.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1631197,Jared Rhoden,14,2,12,17.1,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629633,Jarrett Culver,10,5,5,20.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630554,Jason Preston,14,4,10,22.1,0.1,0.1,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1629750,Javonte Green,32,13,19,21.8,0.5,0.2,0.3,0.7,0.0,0.1,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.267,0.067,1.0
1630206,Jay Scrubb,2,1,1,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627759,Jaylen Brown,67,46,21,64.0,1.5,0.5,0.9,0.533,0.1,0.2,0.75,1.1,0.5,0.1,0.273,0.1,0.039,0.1,0.32,0.058,0.718
1629669,Jaylen Nowell,65,34,31,33.2,0.2,0.2,0.2,0.833,0.0,0.0,1.0,0.4,0.0,0.0,1.0,0.0,0.063,0.0,0.063,0.063,1.438
1628369,Jayson Tatum,74,52,22,74.9,2.5,0.9,1.3,0.636,0.4,0.5,0.941,2.2,0.7,0.1,0.189,0.2,0.075,0.2,0.283,0.08,0.888
1631466,Jeenathan Williams,4,1,3,18.8,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1630288,Jeff Dowtin Jr.,25,17,8,17.6,0.2,0.0,0.0,1.0,0.1,0.1,1.0,0.2,0.2,0.0,0.25,0.0,0.0,0.0,0.667,0.167,0.667
1628975,Jevon Carter,81,57,24,38.5,0.3,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.2,0.0,0.133,0.0,0.045,0.0,0.682,0.0,0.182
203925,Joe Harris,74,40,34,21.8,0.3,0.1,0.1,0.727,0.0,0.0,0.0,0.2,0.1,0.0,0.286,0.0,0.053,0.0,0.368,0.0,0.842
204060,Joe Ingles,46,32,14,33.2,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.667
1630580,Joe Wieskamp,9,6,3,5.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629723,John Konchar,72,45,27,30.1,0.4,0.1,0.2,0.5,0.0,0.0,0.0,0.2,0.2,0.0,0.083,0.0,0.037,0.0,0.444,0.0,0.481
202322,John Wall,34,15,19,55.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.125,0.0,0.75,0.0,0.0
1631098,Johnny Davis,28,10,18,20.0,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.333,0.0,0.0,0.0,0.6,0.0,0.4
1630548,Johnny Juzang,18,6,12,16.3,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203903,Jordan Clarkson,61,30,31,56.1,0.7,0.2,0.3,0.619,0.1,0.1,1.0,0.6,0.2,0.1,0.385,0.0,0.049,0.0,0.317,0.073,0.829
1630692,Jordan Goodwin,62,22,40,37.9,0.3,0.0,0.1,0.5,0.0,0.0,0.5,0.1,0.2,0.1,0.385,0.0,0.0,0.0,0.65,0.05,0.35
1631160,Jordan Hall,9,1,8,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629162,Jordan McLaughlin,42,21,21,35.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.125,0.0,0.625,0.0,0.5
1629673,Jordan Poole,81,43,38,65.7,0.7,0.3,0.4,0.727,0.1,0.1,0.9,0.7,0.2,0.0,0.176,0.0,0.068,0.1,0.288,0.085,0.983
1630648,Jordan Schakel,2,0,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630631,Jose Alvarado,61,30,31,46.0,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.0,1.0
1630528,Josh Christopher,64,16,48,18.7,0.2,0.1,0.1,0.667,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.167,0.0,0.333,0.0,0.667
1630581,Josh Giddey,76,34,42,76.7,1.3,0.4,0.6,0.673,0.1,0.1,0.857,0.9,0.5,0.1,0.225,0.0,0.02,0.0,0.404,0.03,0.727
1630182,Josh Green,60,27,33,34.2,0.7,0.2,0.3,0.813,0.1,0.1,0.667,0.5,0.3,0.1,0.25,0.0,0.049,0.1,0.488,0.073,0.756
1628404,Josh Hart,76,42,34,43.7,0.7,0.1,0.2,0.538,0.0,0.0,0.0,0.2,0.5,0.1,0.222,0.0,0.02,0.0,0.706,0.0,0.294
1629006,Josh Okogie,72,38,34,23.7,0.4,0.1,0.1,0.5,0.1,0.1,0.833,0.2,0.2,0.0,0.188,0.0,0.0,0.0,0.571,0.107,0.464
1626196,Josh Richardson,64,24,40,41.7,0.3,0.0,0.1,0.333,0.0,0.0,0.0,0.1,0.1,0.0,0.333,0.0,0.125,0.0,0.375,0.0,0.25
1630563,Joshua Primo,4,3,1,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
